outer_target_code	source_regime_id	source_mic_supervision_status	model_kind	support_budget_percent	query_id	held_out_antibiotic	seed_count	observations_mean_across_seeds	rmse_mean_across_seeds	rmse_sd_across_seeds	mae_mean_across_seeds	mae_sd_across_seeds	r2_mean_across_seeds	r2_sd_across_seeds	pearson_mean_across_seeds	pearson_sd_across_seeds	spearman_mean_across_seeds	spearman_sd_across_seeds	one_tier_accuracy_mean_across_seeds	one_tier_accuracy_sd_across_seeds
ec	kp_to_ec	source_seen	source_pretrained_few_shot	1	drug_held_out__meropenem	meropenem	3	5380.0	2.373465273055728	0.1452767610030506	1.7989991255039914	0.11428815767508622	-0.2722683755952007	0.1533760235749016	0.3546452026721141	0.014373670773004027	0.3167822245679434	0.006003761425434752	0.4244733581164808	0.03780795861015951
ec	kp_to_ec	source_seen	source_pretrained_few_shot	1	drug_held_out__minocycline	minocycline	3	3425.0	1.609371196967631	0.053150891431524974	1.4099703172639628	0.03893297455808474	-0.5168176774391313	0.0999109424342996	0.6148382601385275	0.0687146447668678	0.5759837360924042	0.04336948988656917	0.27610705596107055	0.02263542762337326
ec	kp_to_ec	source_seen	source_pretrained_few_shot	1	drug_held_out__tetracycline	tetracycline	3	2057.0	2.5631426534432555	0.14683191261596915	1.8470052696862265	0.09937446527745662	0.220065437757358	0.08872446633363425	0.7221279398702801	0.04928216252644845	0.690912518935659	0.05193928049538095	0.48112137416950246	0.015018126390014772
ec	kp_to_ec	source_seen	source_pretrained_few_shot	1	drug_held_out__tigecycline	tigecycline	3	3734.0	1.850335941052558	0.21633497446521335	1.7153075966845026	0.21108496674542457	-5.5028082794920605	1.460188507764222	0.1685424602240834	0.018785464101238387	0.20685147157534187	0.022012044824513535	0.19692911980003566	0.09978919294098271
ec	kp_to_ec	source_seen	source_pretrained_few_shot	1	drug_held_out__tobramycin	tobramycin	3	3019.0	1.3322678591744141	0.09061793225592926	1.0956076171088327	0.07264582993432014	0.22311638030344086	0.10583069832810173	0.599057965736657	0.03242194324535396	0.45546777394909016	0.01522428755843246	0.533178756762725	0.026416594235360264
ec	kp_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__amikacin	amikacin	3	4242.0	0.9493395783736619	0.05314029757764361	0.7035858897448674	0.031132758812813337	-0.12084841395156039	0.12353041032225993	0.20141879587416264	0.0667208366800785	-0.010444111007748036	0.0966259181390496	0.6962910576771963	0.05123508076365254
ec	kp_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__aztreonam	aztreonam	3	2782.0	1.5788977984952204	0.021959287740327647	1.1609097638134187	0.01934058065931034	0.381539626028472	0.01726981506958721	0.6577554679611838	0.00977093556364733	0.6626357589670707	0.018580299976254794	0.5879463215911813	0.006982411830497704
ec	kp_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__cefepime	cefepime	3	3333.0	1.9001773357179965	0.011019202647633291	1.3495653729626138	0.017747234289407932	0.39566990205156755	0.006997281932390637	0.690379079267046	0.005911777663426289	0.6509742421428998	0.005889581451906319	0.5881588158815881	0.005957944197862374
ec	kp_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__cefmetazole	cefmetazole	3	2441.0	2.2426553718150193	0.1794798739149367	1.6850364352776739	0.10549778260483555	-0.16796208870001825	0.18559229955191076	0.4090056870285157	0.04057564267609704	0.22764195892704195	0.035972219707535606	0.4264645637034003	0.00684280749221222
ec	kp_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__cefotaxime	cefotaxime	3	5490.0	3.2668890508937865	0.15874109162026762	2.253974254354247	0.10404850184885778	0.517985829247646	0.04694867868635118	0.7400125946959148	0.01814519476795891	0.7197556101066285	0.014207747721101135	0.41681845780206433	0.0450632270789323
ec	kp_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__cefoxitin	cefoxitin	3	1747.0	1.2210043330986375	0.02832054828408449	0.9737351018266581	0.031109181921959467	0.1495009794142609	0.03954763953386968	0.4113356647554766	0.034881160427446385	0.20952212339142606	0.07081590501890289	0.6271703873306621	0.025956961489301947
ec	kp_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__ceftazidime	ceftazidime	3	5986.0	2.383906123259781	0.11109700087895145	1.7002172149184258	0.1143628084119209	0.3494152550757539	0.060419291972433425	0.6751742164786795	0.010286890466866906	0.6866286568788947	0.0055666982494541216	0.4429223744292237	0.011221834891923549
ec	kp_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__ceftriaxone	ceftriaxone	3	3220.0	2.2002043712821506	0.030967796941575268	1.400199849400708	0.02580895687991074	0.6056703450419091	0.011072462848158247	0.8154930643890147	0.003846073484752325	0.7617369289229733	0.001930327477548835	0.5908902691511387	0.012144935301086946
ec	kp_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__cefuroxime	cefuroxime	3	4043.0	1.7748806755289468	0.08161121706000285	1.4512842867948204	0.0733088135809333	-0.14422696817798575	0.10406900302787134	0.3444575231567379	0.04802115602273436	0.25496603550779956	0.02175696536222087	0.4156154670624124	0.034497062073764774
ec	kp_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__ciprofloxacin	ciprofloxacin	3	6467.0	4.6563286184227355	0.10986458280809418	3.5808230616798613	0.11636475389167351	-0.3865082438017819	0.06584415379173043	0.5785743137180738	0.05832273299802753	0.5899137438559424	0.06859929793759333	0.2465852275655894	0.015897962949193087
ec	kp_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__imipenem	imipenem	3	4219.0	1.6360763805340663	0.12097830423384981	1.1695604904093353	0.11381759236086769	-0.3795120945687683	0.2075544466424434	0.2242098712000464	0.06114257403883349	0.025219647930485766	0.17871791103361212	0.5702773168997393	0.010474700068255228
ec	kp_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__levofloxacin	levofloxacin	3	2738.0	1.5620262871703343	0.17675887123079595	1.256408459576546	0.19324240376573049	0.5473234664072814	0.09832667621612422	0.755211988989473	0.06493105466768702	0.6896679263216702	0.03832451618335115	0.46372047723399074	0.11385361125542952
ec	kp_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__meropenem	meropenem	3	5380.0	2.2579890759457495	0.14517847259596645	1.6089553481916512	0.11475727119010043	-0.15177729159108566	0.1488377091432542	0.3437588166870847	0.010218366901323122	0.3348140986675408	0.0118070446345743	0.5350061957868649	0.04482843403921715
ec	kp_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__minocycline	minocycline	3	3425.0	1.4842291642801484	0.08838324203989589	1.2559838238104708	0.09780184936176603	-0.2922086249649183	0.15616156840273437	0.7038075688956122	0.01993172841066643	0.612046323522741	0.011274790268884415	0.46102189781021896	0.08970063459512766
ec	kp_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__tetracycline	tetracycline	3	2057.0	2.668248291234231	0.04658065461819444	1.9448587003267674	0.02323257729815453	0.15646284832571783	0.02957810980046859	0.7437581606365061	0.017816890087382672	0.7231135344797349	0.03775328030817142	0.4751255874250527	0.010475641781814286
ec	kp_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__tigecycline	tigecycline	3	3734.0	1.549300687223365	0.055591682761380525	1.4225058763935945	0.06521447747577584	-3.5217236866172734	0.32414806746172586	0.1798226937018883	0.018602939557490823	0.21622243382666947	0.012826885904723511	0.2746830923049455	0.10205514758648489
ec	kp_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__tobramycin	tobramycin	3	3019.0	1.482612867945944	0.09769265800355688	1.2165621122810322	0.06690980714230707	0.03806388898319169	0.12448993370713951	0.5658992510531422	0.044435367027058574	0.4595987444382951	0.01557355720604892	0.4955283206359722	0.03706731060955155
ec	kp_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__amikacin	amikacin	3	4242.0	0.9420453853416285	0.051838574226791	0.6912879501285745	0.0329211080235389	-0.10361334316467587	0.11981417039546989	0.2590363512461494	0.07435832382237359	0.08621664225970933	0.13948752622784194	0.7418670438472419	0.04586237495123801
ec	kp_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__aztreonam	aztreonam	3	2782.0	1.5235531326641307	0.023904775419825296	1.1349266055188476	0.027770607675950642	0.4241169191195135	0.018095353601072915	0.6752701359240528	0.013504097296111808	0.6776237267506641	0.018043598218212886	0.5819554277498202	0.006559413224620601
ec	kp_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__cefepime	cefepime	3	3333.0	1.8606038029727772	0.014287964871845705	1.3213159469495486	0.026372014002285393	0.4205698329722438	0.008909937326953233	0.7055147643185045	0.0018892336910143295	0.6600915611670236	0.002679058122403809	0.5946594659465947	0.019314103737691095
ec	kp_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__cefmetazole	cefmetazole	3	2441.0	2.2473050761040056	0.23652430479453707	1.6769642077979536	0.1512065035515517	-0.1764478213808951	0.2487422262642111	0.4349678931720382	0.05376430727908536	0.24605054731955478	0.07954065182921696	0.43670626792298234	0.006062535267082651
ec	kp_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__cefotaxime	cefotaxime	3	5490.0	3.109158777970386	0.09683935373968691	2.1593799451154587	0.07674012665136239	0.563811153261347	0.02707383667839147	0.7657479945759221	0.009368028342932546	0.7364331984291225	0.011430015715354206	0.4478445658773527	0.008896151989018724
ec	kp_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__cefoxitin	cefoxitin	3	1747.0	1.2403516936122156	0.012565200229598254	0.9761476265613052	0.011738948921906973	0.12258900382874904	0.017723768582388447	0.36749200971413526	0.0273429732868012	0.14090593100300264	0.05301328785443577	0.6353749284487694	0.013986023723950324
ec	kp_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__ceftazidime	ceftazidime	3	5986.0	2.3129300445393173	0.10217210141109999	1.6333777649370225	0.1068132342149092	0.38766817812950755	0.053675306176088414	0.6948166221714492	0.012262720849072428	0.7054203544854437	0.012719530376227053	0.4531685042877826	0.000675150665607643
ec	kp_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__ceftriaxone	ceftriaxone	3	3220.0	2.0873537717117316	0.05769270105003335	1.2733506591423698	0.014571734286365481	0.6449501912356636	0.019613666225786	0.8331242997817968	0.006147958536673503	0.7716080315890089	0.0048214622061047464	0.6210144927536232	0.02321173220409036
ec	kp_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__cefuroxime	cefuroxime	3	4043.0	1.7364383495958051	0.10560190346084355	1.416529469924862	0.09573215475003033	-0.09635294152849354	0.13308869573861126	0.3605023483764834	0.05729444490103446	0.2664997759682648	0.0243030697272242	0.40407288317256157	0.051873465831770674
ec	kp_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__ciprofloxacin	ciprofloxacin	3	6467.0	4.5387683125682345	0.14910945878641158	3.464750199603713	0.1513873634279998	-0.3178393045867421	0.08694579364606314	0.5704058425598174	0.0611302075088232	0.5723045206773288	0.07603210690025651	0.24766764599762894	0.009049999589171152
ec	kp_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__imipenem	imipenem	3	4219.0	1.5221010897149245	0.008690965900109298	1.0628238035395519	0.013115931927895137	-0.18969216391339963	0.013589602263669336	0.22257072887990378	0.016178121724417786	0.038636638945954566	0.03599651330033783	0.582602512443707	0.012027603182142936
ec	kp_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__levofloxacin	levofloxacin	3	2738.0	1.4230736537491255	0.27463569361410123	1.0278908021699085	0.1877433205560386	0.6182087817837233	0.14666528129228595	0.8164597995954411	0.06412624417179048	0.7281321884401234	0.024706520593478155	0.6005600194789383	0.04404973741349852
ec	kp_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__meropenem	meropenem	3	5380.0	2.084128418928904	0.11095287119606684	1.5098840037280006	0.030393823617244436	0.0196111719589712	0.10564539947767383	0.3913484817248342	0.023193045253668207	0.38066706079646906	0.02676227514808922	0.5155514250309788	0.05400654565726532
ec	kp_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__minocycline	minocycline	3	3425.0	1.4016167085498046	0.10888678636832953	1.141953564415303	0.13063775859682447	-0.15427064530588333	0.18259685511115617	0.6988379473558183	0.013471582683040224	0.6056482668027382	0.011762182469625394	0.5267153284671533	0.07152748378526161
ec	kp_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__tetracycline	tetracycline	3	2057.0	2.5348010500274056	0.13018680346157374	1.8517975857319273	0.10505305020670269	0.23754481606388386	0.07760370679538328	0.7757277900847392	0.010396775637981779	0.7493197312988551	0.00983732975410774	0.47950089126559714	0.011445933162476296
ec	kp_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__tigecycline	tigecycline	3	3734.0	1.5132667597063698	0.08779458351575435	1.3830667920729887	0.10188855737665038	-3.319807667143131	0.507767537115957	0.17944455981995108	0.019622420582797565	0.2222254641521424	0.007432830348311623	0.28798428851990715	0.12074320124808166
ec	kp_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__tobramycin	tobramycin	3	3019.0	1.5323673109934772	0.18432517809721477	1.2507077196621799	0.1394137245937588	-0.03449971049896966	0.24327330734294367	0.5516366018984878	0.05910517643039028	0.45788275470757256	0.018144931985261497	0.4886827867947443	0.05527201519578239
ec	kp_to_ec	source_unseen	source_pretrained_few_shot	1	drug_held_out__ampicillin	ampicillin	3	1715.0	6.103294412952612	0.2106285133114027	5.545004493559993	0.2341299993392018	-4.718577758773175	0.3919198261769906	0.28686773758988343	0.02789965424300556	0.1854628058852613	0.03204421613204754	0.0081632653061224	0.0025416320370499255
ec	kp_to_ec	source_unseen	source_pretrained_few_shot	1	drug_held_out__chloramphenicol	chloramphenicol	3	2843.0	2.2449056506874867	0.15229111589185276	1.8328197749530546	0.2437528820819033	-3.985334296804684	0.6669609668446491	0.04119938593932843	0.07127485345182732	0.08361081458309105	0.05480285737368104	0.29229686950404493	0.1341342515004892
ec	kp_to_ec	source_unseen	source_pretrained_few_shot	5	drug_held_out__ampicillin	ampicillin	3	1715.0	6.480126172563519	0.11195749039230675	5.907616077272259	0.13495297558919847	-5.442701961111074	0.221887159996875	0.2986003878295236	0.045829293484498435	0.1533031656608333	0.12278072460209304	0.005247813411078667	0.0005830903790087502
ec	kp_to_ec	source_unseen	source_pretrained_few_shot	5	drug_held_out__chloramphenicol	chloramphenicol	3	2843.0	1.7428306165401917	0.09496815275048442	1.3054686642808475	0.07633345765889316	-2.001489991674664	0.3250147118588569	0.08036287495792896	0.1088643548910407	0.10994597606834293	0.09782944854657853	0.505100246218783	0.02765365319873509
ec	kp_to_ec	source_unseen	source_pretrained_few_shot	10	drug_held_out__ampicillin	ampicillin	3	1715.0	6.498177045746609	0.15734462222571582	5.910589155800952	0.18124579328667317	-5.479888011592642	0.31228157748622315	0.2896979065358811	0.04194665559839335	0.11816895883945423	0.12377047722389391	0.0042759961127307325	0.0024275988331966714
ec	kp_to_ec	source_unseen	source_pretrained_few_shot	10	drug_held_out__chloramphenicol	chloramphenicol	3	2843.0	1.5586975941911991	0.19744726534357232	1.16352435517722	0.15021769224966466	-1.4216572687217213	0.609292274905232	0.0493522216395759	0.10179193841728237	0.0738308158191756	0.08867374285107193	0.5312463360300153	0.06867544545310024
ec	se_to_ec	source_seen	source_pretrained_few_shot	1	drug_held_out__ampicillin	ampicillin	3	1715.0	2.290410803449712	0.15992728482138924	1.4628603049136693	0.14176160005016666	0.1926705788959537	0.11460780873094474	0.6212269245996809	0.010017613111231281	0.5564104250323307	0.018559713501610432	0.53488824101069	0.0795941505517717
ec	se_to_ec	source_seen	source_pretrained_few_shot	1	drug_held_out__cefoxitin	cefoxitin	3	1747.0	1.2299597953117567	0.07182770984039848	0.8861436762443096	0.0916067821297188	0.13532721828824454	0.10237967131584846	0.5583549663475961	0.021396530319749058	0.39609370257714244	0.0183253874258888	0.6544552566304139	0.03405878664910769
ec	se_to_ec	source_seen	source_pretrained_few_shot	1	drug_held_out__ceftazidime	ceftazidime	3	5986.0	3.0309789761325834	0.05434953728905612	2.3987331108949057	0.06706895562498712	-0.05040348378723406	0.03769734608504188	0.6693338813973767	0.01143695751597571	0.6780224611396065	0.010725570364200441	0.29535583027063145	0.010393812382427191
ec	se_to_ec	source_seen	source_pretrained_few_shot	1	drug_held_out__ceftriaxone	ceftriaxone	3	3220.0	2.424671703022258	0.027608854678769577	1.5390297550414969	0.08733762703326418	0.5211279775022164	0.010930097626508564	0.7720331160119738	0.01648173237138476	0.7044407916019333	0.012951813707881865	0.5377846790890269	0.03422401580914718
ec	se_to_ec	source_seen	source_pretrained_few_shot	1	drug_held_out__chloramphenicol	chloramphenicol	3	2843.0	1.8274544391426735	0.11240218064795433	1.39305574511822	0.060091005866625316	-2.3018305615633623	0.41156187734542493	0.20589501162937873	0.06374511753348676	0.23119272067314278	0.04130076438413194	0.4675811935748622	0.0446050640520634
ec	se_to_ec	source_seen	source_pretrained_few_shot	1	drug_held_out__ciprofloxacin	ciprofloxacin	3	6467.0	2.969542614144397	0.17643942392783135	2.1538659409068734	0.17671441246319605	0.4349666170275815	0.06806738446564765	0.778576154487087	0.009239721075145093	0.7667811365989938	0.002938621895024044	0.3719395907427452	0.05885141218403047
ec	se_to_ec	source_seen	source_pretrained_few_shot	1	drug_held_out__meropenem	meropenem	3	5380.0	2.4592966322397545	0.1422201839018758	2.2002774158227254	0.1607395222235061	-0.36558460563184014	0.15652080965540718	0.1727280296958664	0.14638782318142216	0.14714787110184144	0.14144186363885602	0.0763320941759603	0.04146328707858914
ec	se_to_ec	source_seen	source_pretrained_few_shot	1	drug_held_out__tetracycline	tetracycline	3	2057.0	2.0467796484574645	0.09848156050376448	1.669677841645975	0.08891625595043669	0.5029781781944361	0.047394596934878394	0.7655075578688045	0.04061731536535799	0.7186729925128271	0.02475571913053258	0.4112785610111813	0.10289747442156894
ec	se_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__ampicillin	ampicillin	3	1715.0	2.1378742332239287	0.08970535819170265	1.3498802429675127	0.07366554994869655	0.2980786228355187	0.059240552343122865	0.6048446576321654	0.031148320646181803	0.5517666571279346	0.05034277225046638	0.5327502429543246	0.10129227039259538
ec	se_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__cefoxitin	cefoxitin	3	1747.0	1.2440859929647523	0.06335197889086167	0.928224117399695	0.05858630552484972	0.11583238067357375	0.09003910375910715	0.5161640422268383	0.05898781882942286	0.3493751429585205	0.06263890770865066	0.6647586338485022	0.030019244717134998
ec	se_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__ceftazidime	ceftazidime	3	5986.0	3.2444790798146044	0.07932491292268416	2.627588264448318	0.12295812790428874	-0.20381628543584251	0.05879526883846241	0.6618436211574815	0.002893280543483998	0.6885907932973149	0.01418854237660706	0.21099231540260607	0.05825002861687093
ec	se_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__ceftriaxone	ceftriaxone	3	3220.0	2.5342874472138734	0.13208801782920326	1.9684357868850728	0.24510453576958563	0.47594895704952017	0.05404975973116533	0.7802666729214538	0.012486266488185334	0.6918605842634853	0.005543469572156942	0.25559006211180124	0.09333525306609833
ec	se_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__chloramphenicol	chloramphenicol	3	2843.0	1.341771249752845	0.40065301806346115	1.050385050148013	0.3874534655222628	-0.881055393770615	1.1517379924854283	0.3258438431600576	0.0894239872265536	0.285033409992063	0.03142017004051793	0.5572751788017353	0.13768197590162812
ec	se_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__ciprofloxacin	ciprofloxacin	3	6467.0	2.668296898108052	0.08336350508182677	1.8953792869408754	0.12184747375674031	0.5445666072609296	0.028652293340919874	0.7701616016349638	0.012855494288357004	0.7597184648844202	0.0015355984905983343	0.3547239832998299	0.09311713448143233
ec	se_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__meropenem	meropenem	3	5380.0	2.1284306512444497	0.11354810340490439	1.7035164317270786	0.16022390392791228	-0.022520060278136536	0.10922005982086452	0.12228113689108099	0.1786050099647799	0.07724629662024006	0.16519220873218743	0.3341387856257744	0.13362248282193293
ec	se_to_ec	source_seen	source_pretrained_few_shot	5	drug_held_out__tetracycline	tetracycline	3	2057.0	2.9371882461719756	0.12655946552459094	2.0979150349965185	0.10449271846225837	-0.023208848904451768	0.08885591196996659	0.5345050256006978	0.04367722509156733	0.5972536165900132	0.05046044052376245	0.40544482255712205	0.035793602594457866
ec	se_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__ampicillin	ampicillin	3	1715.0	2.1890387903237793	0.2590670496549046	1.4593720857151744	0.3274533839846827	0.2580784510332537	0.17978825632787337	0.5495036727291064	0.13394619453447895	0.5518004112277882	0.05980687140659219	0.48649173955296404	0.14601301844906725
ec	se_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__cefoxitin	cefoxitin	3	1747.0	1.2451319022814267	0.06740937442798452	0.9491431933053461	0.06523141019074484	0.11414596797810796	0.09493289966437968	0.5106875540743386	0.07823570134566206	0.35179756714691196	0.08011346988683046	0.6080900591490174	0.08170102060940301
ec	se_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__ceftazidime	ceftazidime	3	5986.0	3.0441765802595318	0.05163240766875532	2.429714245147284	0.06740808986576556	-0.0595469022433426	0.03582508139650644	0.6793997937093459	0.007675445950055115	0.7049210479661726	0.01326262153405778	0.29296135427107695	0.025186405417489552
ec	se_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__ceftriaxone	ceftriaxone	3	3220.0	2.618877658366678	0.14544084244050648	2.091230189228743	0.2376196091355562	0.4402443181498128	0.061052086913455206	0.7948841860233511	0.017102210976297064	0.7039417709566664	0.02134169978706847	0.2491718426501035	0.1064553209688273
ec	se_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__chloramphenicol	chloramphenicol	3	2843.0	1.2522861686394438	0.26144990281121583	0.9912355776646029	0.2844983695526193	-0.5915309457720553	0.6800688926869748	0.35787046355091356	0.05094953705924672	0.3118633386060665	0.02231962346107645	0.5731035291358894	0.11959215272449004
ec	se_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__ciprofloxacin	ciprofloxacin	3	6467.0	2.6291271194956223	0.16786979111471928	1.828051342189229	0.18379417873504375	0.5569262849648037	0.057466832851751	0.7824092318392175	0.013304100511301882	0.7649908693114016	0.0012626828580833314	0.42204010102572037	0.09773381257758605
ec	se_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__meropenem	meropenem	3	5380.0	2.2168711300923594	0.12686721164428696	1.7604828155210617	0.19061659731455327	-0.10957760302725232	0.12490753332958393	-0.04997584655244556	0.20698548200102346	-0.045839373870943466	0.1907990308141738	0.3216232961586121	0.12505444887749506
ec	se_to_ec	source_seen	source_pretrained_few_shot	10	drug_held_out__tetracycline	tetracycline	3	2057.0	2.9182949019315925	0.194835697566255	2.0621749667444447	0.1514610544425391	-0.011836838051302498	0.1373028733602749	0.5736224877124548	0.08098282578406933	0.6561725476120465	0.06974704518777665	0.45146653702803435	0.023275798730054004
ec	se_to_ec	source_unseen	source_pretrained_few_shot	1	drug_held_out__amikacin	amikacin	3	4242.0	2.168449518928689	0.08112959403732307	1.8626836058142873	0.11614485364843534	-4.8411880217427035	0.4326675225780632	0.1991250365264545	0.023713320166766676	0.21063211198306306	0.04636579597945157	0.2646550369322646	0.06439326813900033
ec	se_to_ec	source_unseen	source_pretrained_few_shot	1	drug_held_out__aztreonam	aztreonam	3	2782.0	2.40671205163455	0.12626795690895304	1.955087547594663	0.131320947569892	-0.4394358828390823	0.15199006046151894	0.607408467284906	0.007779991739259946	0.5824220742637115	0.02060284112158083	0.30325904624970046	0.05427670470105861
ec	se_to_ec	source_unseen	source_pretrained_few_shot	1	drug_held_out__cefepime	cefepime	3	3333.0	4.387159544366937	0.4720189916613374	3.911413252516107	0.501962997421714	-2.2462484594644683	0.6866512549865629	0.5444538091629169	0.029950769882611125	0.5365340380090561	0.03900017077897642	0.0844084408440844	0.045130669561831746
ec	se_to_ec	source_unseen	source_pretrained_few_shot	1	drug_held_out__cefmetazole	cefmetazole	3	2441.0	3.5159111254819266	0.022367530116565122	2.737923129538394	0.017518236446286216	-1.858516635142431	0.03631379086497021	-0.18277856513054527	0.019911586593106177	-0.21087247523147082	0.032630127059409174	0.31790249897582956	0.006706556961796344
ec	se_to_ec	source_unseen	source_pretrained_few_shot	1	drug_held_out__cefotaxime	cefotaxime	3	5490.0	4.089458909515002	0.07831116888469468	3.459965799530854	0.07335911441300796	0.2456970124067233	0.028737831360320324	0.6181722966548121	0.026519811167018834	0.6241748506505139	0.011421138964939136	0.08433515482695807	0.008863770535953669
ec	se_to_ec	source_unseen	source_pretrained_few_shot	1	drug_held_out__cefuroxime	cefuroxime	3	4043.0	1.8583750179193277	0.06253777295066379	1.434623192405158	0.05414609428325828	-0.2535931606230593	0.08444802794475349	0.19822690882435146	0.03274339503653533	0.15962128737819972	0.024811048126886157	0.45857036853821415	0.020186730054653164
ec	se_to_ec	source_unseen	source_pretrained_few_shot	1	drug_held_out__imipenem	imipenem	3	4219.0	1.9010760589700642	0.4632156513503441	1.5634343302439688	0.5234427024032726	-0.9292792122556497	0.911780522366792	0.2661001968117823	0.041446964242065336	0.28647190413573004	0.07372468595681467	0.40925969819072455	0.2122161143693469
ec	se_to_ec	source_unseen	source_pretrained_few_shot	1	drug_held_out__levofloxacin	levofloxacin	3	2738.0	2.776885103135122	0.42605823308635293	2.4758038406133553	0.47618100428412796	-0.4407818386713225	0.4487164000093371	0.8561140701507596	0.019169906405974456	0.7570015803562861	0.006483100835147728	0.14329194058923783	0.08400398047204545
ec	se_to_ec	source_unseen	source_pretrained_few_shot	1	drug_held_out__minocycline	minocycline	3	3425.0	2.9830056967729948	0.07013882679215748	2.710673883639983	0.04182788306008773	-4.209229098887099	0.24439085588357423	0.49422244740682136	0.048371415801420535	0.5141911924980782	0.02901544654744453	0.09109489051094888	0.020001598316442593
ec	se_to_ec	source_unseen	source_pretrained_few_shot	1	drug_held_out__tigecycline	tigecycline	3	3734.0	5.43592919751082	0.043905180445848	5.240227750115598	0.05315693604887772	-54.61941960652911	0.8966382791058564	0.1546211024980104	0.011698009788999821	0.18837370222108565	0.01834104751858074	0.0005356186395286	0.0
ec	se_to_ec	source_unseen	source_pretrained_few_shot	1	drug_held_out__tobramycin	tobramycin	3	3019.0	2.0727929911608136	0.15181509102831223	1.7098324442695898	0.08917143974018749	-0.881471622721305	0.2706884225136207	0.17145978351554844	0.04900202275846419	0.1419913063297768	0.032635626534250686	0.2896102462183946	0.04069526259395754
ec	se_to_ec	source_unseen	source_pretrained_few_shot	5	drug_held_out__amikacin	amikacin	3	4242.0	1.7876855242542506	0.15191244232596188	1.495093281986053	0.1402596908066896	-2.985340408872848	0.6671292575683196	0.21870872509985664	0.009224923531841985	0.22419473479155375	0.032493207231327204	0.3586358635863586	0.08510670005576569
ec	se_to_ec	source_unseen	source_pretrained_few_shot	5	drug_held_out__aztreonam	aztreonam	3	2782.0	1.9238368716415746	0.003406994820178834	1.422709425531458	0.0342632556271133	0.08191004500388295	0.0032527967431888872	0.6173547822993727	0.011400875846468934	0.6062610242049761	0.022309739556282127	0.4966450994488378	0.0027453724508482258
ec	se_to_ec	source_unseen	source_pretrained_few_shot	5	drug_held_out__cefepime	cefepime	3	3333.0	3.0343401910383943	0.2585295370415015	2.564637682812609	0.23068053982931036	-0.5484652315466485	0.2626102665130821	0.5603436230459025	0.01845554779964898	0.5632600584720769	0.022598576333716543	0.17711771177117708	0.01854450798258814
