outer_target_code	source_regime_id	normalized_antibiotic	replicate_count	rmse_mean	rmse_sd	mae_mean	mae_sd	r2_mean	r2_sd	pearson_mean	pearson_sd	spearman_mean	spearman_sd	one_tier_accuracy_mean	one_tier_accuracy_sd	observations
kp	se_to_kp	levofloxacin	3	3.0827570057617932	0.29421784664305706	2.4255851911908555	0.3490683546970139	-1.5445642297744833	0.4914565307857138	0.7367773326920509	0.00645473957678719	0.6978763765824562	0.022600442471714575	0.3051831992850759	0.1094436160662976	2984
kp	se_to_kp	meropenem	3	5.701758786545572	0.21151798451788212	4.839915169470438	0.19133254651063877	-2.2503856908682702	0.2428209317632805	0.18502198379747656	0.1833509199433719	0.19186667006323208	0.23844609692127694	0.14247210730851192	0.00722510028953542	5318
kp	se_to_kp	minocycline	3	2.620883753059367	0.08470902343413766	2.2784136402674426	0.08271992989109518	-1.7590208285517195	0.17656046814091547	0.30856249716412315	0.0170214208142995	0.3311164029234917	0.02083191796307042	0.19159256265157634	0.015102297245165255	1237
kp	se_to_kp	tetracycline	3	2.0846612017627937	0.043078830386312994	1.780679100431362	0.028632488830190785	-0.5136538694971635	0.06287446346593542	0.39936134461912426	0.037600664061254875	0.40815990727114254	0.05496633785139943	0.2773903610723694	0.04006330829171565	2151
kp	se_to_kp	tigecycline	3	4.485854831421243	0.048671451134502844	4.205979542435953	0.0387273425902381	-14.741844644781702	0.34260428251350106	0.08269182094287124	0.006542806672144705	0.07125785771544434	0.008918971329702262	0.02265533899716803	0.006894620052165584	2001
kp	se_to_kp	tobramycin	3	3.5655986583992267	1.070385356397302	3.2419168625360393	1.097473802440137	-3.651452217205057	2.568954532037642	0.33498037566458577	0.022150208651063187	0.32779641175488866	0.03945671616610056	0.11488193300384399	0.12037201825402892	3035
se	ec_to_se	ampicillin	3	2.759195247170442	0.06091724535112474	2.197932293606901	0.08378021126118916	0.09941358462552434	0.03961977604620685	0.7159559545455082	0.008930107750827638	0.6154594724815405	0.015410639192557876	0.25053291536050154	0.03782450908712393	7975
se	ec_to_se	cefoxitin	3	1.304536514717326	0.015366208400609689	1.0894099583237573	0.011353541519731248	0.31311436290591654	0.016125215052204336	0.8249818966657098	0.011528536092775033	0.3808804158093801	0.013438635416619918	0.425139199438818	0.033268105999299816	7603
se	ec_to_se	ceftazidime	3	2.4294120762099003	0.10114318541109721	1.8531961985726475	0.036390200868033434	0.21480748566594032	0.06458483554289365	0.6198222877368486	0.03240676793352406	0.5499962624711331	0.020831746861393857	0.31972789115646255	0.045284105291477424	588
se	ec_to_se	ceftriaxone	3	2.599202402806109	0.03434537889940334	1.9477616402027629	0.04442792461544117	0.048389115333905906	0.02513856745241652	0.712260344602912	0.013103990960756507	0.5136953044782624	0.00955025458654557	0.2164316884860691	0.0320691592320333	7944
se	ec_to_se	chloramphenicol	3	1.2220413806948909	0.09177223554829787	0.8491118091488211	0.09034986741638219	0.06356817389120366	0.14315536115319696	0.47358902219759363	0.06382573105168687	0.14934602279178846	0.0147624537092347	0.5984965635738831	0.029621614400270682	7760
se	ec_to_se	ciprofloxacin	3	2.4131137058964005	0.07216656443776347	2.106202108592898	0.0894634473783749	-0.10840322993306728	0.06570747377756864	0.5078351328409219	0.008615956566724614	0.17688455213647514	0.01277045566642362	0.16815230549136126	0.03487458442228469	9087
se	ec_to_se	meropenem	3	2.310152637927634	0.09336445631928061	1.9107401075080421	0.06702574615703967	-16.34057761227201	1.4096518805148552	-0.1371011264278135	0.031785140268811636	-0.05362754449955196	0.012274782876182439	0.25192307692307686	0.02026087260163988	520
se	ec_to_se	tetracycline	3	1.4407546111417986	0.04391766307148063	1.1306916589720024	0.046661678820297633	0.48187104035214173	0.03170706644480768	0.8873762119352978	0.006842239671490885	0.8011861274993769	0.00534855356861222	0.3667704818755948	0.055370223513872885	7706
se	kp_plus_ec_to_se	ampicillin	3	2.765460958081389	0.03782104371781525	2.1850493063074663	0.03195075547895502	0.09549986774493541	0.024808748870868834	0.7130881823679808	0.010822869326191595	0.6194849645322994	0.009786796090108952	0.2598537095088819	0.03374190370179589	7975
se	kp_plus_ec_to_se	cefoxitin	3	1.3036988294047072	0.03749198419688102	1.08318855946556	0.028727587312356487	0.31368147421561976	0.03935725330781669	0.819075774171265	0.004744538733240908	0.37947160159996	0.011895974108927808	0.45617957823666094	0.01129933795105963	7603
se	kp_plus_ec_to_se	ceftazidime	3	2.3654314196100708	0.25294053666657773	1.7331612422352745	0.20044131192649361	0.25081164791091554	0.16284298377554796	0.6404970940891351	0.0863796492484475	0.5858284812772038	0.07997154802743237	0.373015873015873	0.04765952280495168	588
se	kp_plus_ec_to_se	ceftriaxone	3	2.672107169449351	0.16852233117690427	1.9328493842015373	0.11338054609871379	-0.008292339319287962	0.12530931261185535	0.6877054498808763	0.039006506136092085	0.5212321532722098	0.024141070317113378	0.24076871433366898	0.039373314004257975	7944
se	kp_plus_ec_to_se	chloramphenicol	3	1.1802506436995255	0.059679671977088414	0.829823535537392	0.08411509445869324	0.1283087106556479	0.08714778778350316	0.549656407720637	0.020455512065160924	0.1936267186992406	0.031476747060505246	0.6115120274914089	0.047600471668954654	7760
se	kp_plus_ec_to_se	ciprofloxacin	3	2.515561465292554	0.06256673155373087	2.1970664508076934	0.06922509099118355	-0.2042933181148331	0.060223595197994306	0.5017796642604672	0.012591197500386777	0.1728502511025256	0.01668864387210653	0.1626499394739738	0.0143175750753749	9087
se	kp_plus_ec_to_se	meropenem	3	2.4733281473703594	0.042834579590379014	1.9929876635471981	0.059637699713879985	-18.85911406366466	0.687945316016228	-0.059586678804584535	0.027269318406643255	-0.0650134313827786	0.014119992579408448	0.2397435897435897	0.014687742612037924	520
se	kp_plus_ec_to_se	tetracycline	3	1.4059587976291448	0.023732798531266038	1.087662878870005	0.014208438923536123	0.5068073822229732	0.016576758232152895	0.8879358880072731	0.014885384358922267	0.8007295076880213	0.007163927099865325	0.5573579029327796	0.13546119592693237	7706
se	kp_to_se	ampicillin	3	2.4141677950522986	0.1202970636210971	1.706768601887403	0.017740735839577654	0.3096447514372334	0.06952806514917421	0.6079389924007084	0.03621069557831361	0.4551133685944069	0.033962916853230884	0.5103866248693835	0.15501928841088705	7975
se	kp_to_se	cefoxitin	3	1.8650223112127258	0.15144152002598704	1.6804167625230815	0.13625354548567667	-0.4099532264949621	0.22755725347777714	0.6376835690151198	0.12407916614038363	0.3809172111283499	0.033527406702476885	0.1955806918321715	0.03992251585549197	7603
se	kp_to_se	ceftazidime	3	2.7364899644442677	0.10088895979393185	2.1396318114533717	0.14037292919592176	0.004013814582846602	0.07400088125330208	0.45368685579642776	0.021095624933052944	0.39648712498337507	0.005096287157038875	0.2403628117913832	0.08832628890504457	588
se	kp_to_se	ceftriaxone	3	3.0113974077371903	0.16306673392295506	2.5520308328409174	0.20296969016847147	-0.27971401876882623	0.13623578193085698	0.7409713310825112	0.011694206490230676	0.46787731403465277	0.030230326467771275	0.03826787512588113	0.012775543259179515	7944
se	kp_to_se	chloramphenicol	3	2.07004701260299	0.17694470710992657	1.8201407292659342	0.16767912903772217	-1.6899568809720826	0.45436290923205896	0.34711571169025773	0.0435132957570393	0.1337606134025108	0.03546591173329094	0.19132302405498272	0.0297120164244312	7760
se	kp_to_se	ciprofloxacin	3	4.605840510379715	0.04486590182633134	4.341340330814975	0.04429931700198313	-3.03579040756971	0.07854399758821357	0.4883689878616588	0.0265499740383277	0.25274800632448985	0.041831904171383175	0.07057701478302329	0.007966341659420138	9087
se	kp_to_se	meropenem	3	3.3434839446841544	0.09923679478690621	2.7446976938881935	0.164147008063591	-35.304714613765704	2.1701889178922875	0.05830371764281727	0.023838003415104267	-0.004138725159070632	0.024889934585445445	0.1858974358974359	0.10700905047531818	520
se	kp_to_se	tetracycline	3	1.632937756841833	0.2548847794726149	1.1205868231238496	0.189772280280752	0.32403287459485197	0.207789162661533	0.7654169526450622	0.06697554056856538	0.7353102396858214	0.08221645617709157	0.6464227009256857	0.0118206202155551	7706
