outer_target_code	source_regime_id	model_kind	support_budget_percent	normalized_antibiotic	fold_count	observations_mean_across_folds	rmse_mean_across_folds	rmse_sd_across_folds	mae_mean_across_folds	mae_sd_across_folds	r2_mean_across_folds	r2_sd_across_folds	pearson_mean_across_folds	pearson_sd_across_folds	spearman_mean_across_folds	spearman_sd_across_folds	one_tier_accuracy_mean_across_folds	one_tier_accuracy_sd_across_folds
ec	kp_plus_se_to_ec	source_pretrained_few_shot	1	aztreonam	5	556.4	1.7448093527843416	0.05387141584812774	1.2967909346089712	0.04168226535448212	0.24300080082687475	0.03824924085010699	0.6349114116851321	0.023925005068743004	0.6293704957552892	0.023369029899706444	0.5240841438160064	0.012866371466182148
ec	kp_plus_se_to_ec	source_pretrained_few_shot	1	cefepime	5	666.6	2.2122280285278455	0.030411591921931085	1.7743054152445463	0.02218915603210148	0.1750241666316616	0.031412309519034044	0.5928761284197839	0.029899696390282084	0.5851870465826012	0.0282759836171512	0.30532136334235277	0.035667993197075025
ec	kp_plus_se_to_ec	source_pretrained_few_shot	1	cefmetazole	5	488.2	2.0761601066239574	0.11809095812100406	1.6601857911572868	0.1161780379925155	-0.0014611886443918116	0.09547571306001447	0.393366327703201	0.07637312599939608	0.3075815389865044	0.05618611718947458	0.35698146099433437	0.04638696542836237
ec	kp_plus_se_to_ec	source_pretrained_few_shot	1	cefotaxime	5	1098.0	3.064728752793858	0.0896496649793867	2.1879912152751806	0.05444872507063534	0.5759467911587064	0.01631156760394568	0.7612496785041323	0.010793351694194556	0.7455167101343074	0.011198830863859198	0.3403764420157863	0.03494059172907682
ec	kp_plus_se_to_ec	source_pretrained_few_shot	1	cefoxitin	5	349.4	1.2030373957367675	0.04761771094496132	0.8956050280770917	0.027666523515456662	0.16961927132223698	0.0808599415934764	0.5368910360679683	0.058234409449569986	0.349998010629701	0.06719371256219715	0.6790798198935735	0.019163618227872756
ec	kp_plus_se_to_ec	source_pretrained_few_shot	1	ceftazidime	5	1197.2	2.334791189699768	0.11587615578666495	1.6876322032892705	0.0343800358765273	0.3729691547965043	0.03439774231163544	0.69314245211789	0.014177897467699152	0.6973192264696078	0.018993498196016242	0.4246021750722567	0.014877197156222793
ec	kp_plus_se_to_ec	source_pretrained_few_shot	1	ceftriaxone	5	644.0	2.158052029657735	0.07399106005029174	1.3887606244025208	0.052855482229011194	0.6194538723959727	0.030805815536828512	0.813170805115287	0.010050195025194846	0.7546153139574756	0.007330711326003598	0.5704968944099379	0.0370298117453145
ec	kp_plus_se_to_ec	source_pretrained_few_shot	1	cefuroxime	5	808.6	1.7560521057210643	0.04479496207811889	1.3923715524893823	0.02685518173741655	-0.12890166659920513	0.13229652878778717	0.33469582163378236	0.048034426284407024	0.2587307752733001	0.05007840623882864	0.44125524727998133	0.007471609687923076
ec	kp_plus_se_to_ec	source_pretrained_few_shot	1	chloramphenicol	5	568.6	1.176803835719948	0.04152033746605171	0.8679050784476203	0.046005564242128504	-0.37768542079799217	0.15001959524951664	0.4019145450667992	0.023309609194385707	0.36756070047607564	0.021057324461720643	0.6495466059390909	0.022056261590657718
ec	kp_plus_se_to_ec	source_pretrained_few_shot	1	ciprofloxacin	5	1293.4	2.606554464886635	0.26255897447836984	1.9255263151613242	0.13288086465295218	0.564321097601576	0.05763080666595559	0.7906553907695393	0.00991326999473571	0.7695368127918802	0.008709947363367249	0.2922521818231806	0.035495809155583244
ec	kp_plus_se_to_ec	source_pretrained_few_shot	1	imipenem	5	843.8	1.2966897701583022	0.08297891773349729	0.9332953192167214	0.059779076667586	0.13432631718122448	0.0714466982257864	0.4684413858771558	0.040697168310465784	0.41163698967500795	0.021056181595275916	0.6347503555907867	0.03212990937859274
ec	kp_plus_se_to_ec	source_pretrained_few_shot	1	levofloxacin	5	547.6	1.4697110939324403	0.08375211547886192	1.2194901260186162	0.07427883173334039	0.5997276100285562	0.050465785910529345	0.8865659153351295	0.016595772987726416	0.7591612216681817	0.02917887376765946	0.44728979570050303	0.039940158493439314
ec	kp_plus_se_to_ec	source_pretrained_few_shot	1	meropenem	5	1076.0	2.0198780503118163	0.05175250264560334	1.6452394027692236	0.055376805506111605	0.07828667568634985	0.049821353981312176	0.3947042331025991	0.02320302988769595	0.3315628443372385	0.020357749155546206	0.3266418835192069	0.025476854094283567
ec	kp_plus_se_to_ec	source_pretrained_few_shot	1	minocycline	5	685.0	1.528279375219149	0.053857403822601284	1.3228219070080713	0.05532887854476804	-0.38432966166890464	0.13861382077978585	0.33794164760120654	0.04340173905996059	0.373692101465653	0.03827191795233476	0.37128953771289536	0.06307196358244833
ec	kp_plus_se_to_ec	source_pretrained_few_shot	1	tetracycline	5	411.4	2.0220815981640925	0.02485707315728191	1.6504348063524739	0.029599790385904032	0.511438765739538	0.02178315341237003	0.7697899980334415	0.01230441821707846	0.7389042463291037	0.015081114371757052	0.30107363050102753	0.026440429985033542
ec	kp_plus_se_to_ec	source_pretrained_few_shot	1	tigecycline	5	746.8	1.170949360031433	0.0480625663638794	0.9812324016350331	0.06043913926949891	-1.598937897647639	0.24531064367835284	0.13497642226537213	0.030740526236395758	0.16438799301714488	0.029510354369152895	0.534712098318804	0.03326474490244197
ec	kp_plus_se_to_ec	source_pretrained_few_shot	1	tobramycin	5	603.8	1.315595330592123	0.043549331018211596	1.0150739723676787	0.03396769457596465	0.23734884142960172	0.0722096136993655	0.5595109052982425	0.04552495779892315	0.42760982475428405	0.047076465188495176	0.6041790678688969	0.027087660975369847
ec	kp_plus_se_to_ec	source_pretrained_few_shot	5	amikacin	5	848.4	0.9366108047746102	0.026623023027898162	0.7092887426977945	0.01693856002514797	-0.09289530084753497	0.07320439019209142	0.32214101200545625	0.040114156534568804	0.20157348405783723	0.02575686638945523	0.7691320162084879	0.01153305649693539
ec	kp_plus_se_to_ec	source_pretrained_few_shot	5	ampicillin	5	343.0	2.025728863933	0.25801910640229403	1.308257643601869	0.08949608012145076	0.3673533559430868	0.0669588954866854	0.645432728399113	0.05183478988742766	0.5864125056918519	0.021402785337799733	0.5405247813411079	0.01812120070794799
ec	kp_plus_se_to_ec	source_pretrained_few_shot	5	aztreonam	5	556.4	1.5672030909225243	0.07676847392038504	1.1813164767972981	0.05154435796419099	0.3894323801042653	0.05120210118223044	0.6569179636466732	0.031756055558919034	0.656313074534072	0.02625341696628014	0.5558307393582441	0.007644928000731363
